file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\LoadingActivity.java,io.virtualapp.home.LoadingActivity$Anonymous1,"onAppOpened/2[java.lang.String,int]",false,281,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\LoadingActivity.java,io.virtualapp.home.LoadingActivity$Anonymous1,"onOpenFailed/2[java.lang.String,int]",false,286,1,1,0,1,2,10,11,0,1,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,2,14,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\adapters\CloneAppListAdapter.java,io.virtualapp.home.adapters.CloneAppListAdapter$ItemEventListener,"onItemClick/2[io.virtualapp.home.models.AppInfo,int]",false,135,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\adapters\CloneAppListAdapter.java,io.virtualapp.home.adapters.CloneAppListAdapter$ItemEventListener,isSelectable/1[int],false,137,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\ShareBridgeActivity.java,io.virtualapp.sys.ShareBridgeActivity$SharedAdapter,getItem/1[int],false,87,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\ShareBridgeActivity.java,io.virtualapp.sys.ShareBridgeActivity$SharedAdapter,"getView/3[int,io.virtualapp.sys.View,io.virtualapp.sys.ViewGroup]",false,97,7,3,0,3,4,11,26,1,3,3,11,1,1,0,1,2,0,0,0,5,0,1,0,0,0,19,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\ShareBridgeActivity.java,io.virtualapp.sys.ShareBridgeActivity$SharedAdapter,getItemId/1[int],false,92,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\sys\ShareBridgeActivity.java,io.virtualapp.sys.ShareBridgeActivity$SharedAdapter,getCount/0,false,82,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\models\AppInfoLite.java,io.virtualapp.home.models.AppInfoLite$Anonymous1,newArray/1[int],false,19,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\models\AppInfoLite.java,io.virtualapp.home.models.AppInfoLite$Anonymous1,createFromParcel/1[io.virtualapp.home.models.Parcel],false,14,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\aosp\java\io\virtualapp\delegate\MyVirtualInitializer.java,io.virtualapp.delegate.MyVirtualInitializer,"MyVirtualInitializer/2[io.virtualapp.delegate.Application,io.virtualapp.delegate.VirtualCore]",true,15,2,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\aosp\java\io\virtualapp\delegate\MyVirtualInitializer.java,io.virtualapp.delegate.MyVirtualInitializer,onMainProcess/0,false,20,2,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\aosp\java\io\virtualapp\delegate\MyVirtualInitializer.java,io.virtualapp.delegate.MyVirtualInitializer,onVirtualProcess/0,false,27,3,1,0,1,1,3,5,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,onDetachedFromWindow/0,false,39,1,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,isFocused/0,false,24,0,0,0,0,2,1,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,"MarqueeTextView/2[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet]",true,16,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,MarqueeTextView/1[io.virtualapp.widgets.Context],true,12,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,start/0,false,35,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,stopScroll/0,false,31,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\MarqueeTextView.java,io.virtualapp.widgets.MarqueeTextView,"MarqueeTextView/3[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet,int]",true,20,2,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,"convertPackageInfoToAppData/3[io.virtualapp.home.repo.Context,java.util.List<io.virtualapp.home.repo.PackageInfo>,boolean]",false,163,8,4,0,4,12,19,51,2,13,3,19,1,1,1,6,0,0,1,2,23,0,2,0,0,1,35,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,addVirtualApp/1[io.virtualapp.home.models.AppInfoLite],false,222,2,0,0,0,4,3,14,1,1,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,11,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,getVirtualApps/0,false,63,7,1,0,1,6,8,23,2,4,0,8,0,0,2,1,0,0,0,3,4,0,4,0,0,1,16,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,"findAndParseApkRecursively/4[io.virtualapp.home.repo.Context,java.io.File,java.util.List<io.virtualapp.home.repo.PackageInfo>,int]",false,97,3,2,1,1,10,13,33,3,3,4,13,1,0,1,3,1,1,1,1,7,1,2,0,0,0,31,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,getInstalledApps/1[io.virtualapp.home.repo.Context],false,87,4,1,0,1,1,5,3,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,isSystemApplication/1[io.virtualapp.home.repo.PackageInfo],false,57,1,1,1,0,2,1,3,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,10,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,"getStorageApps/2[io.virtualapp.home.repo.Context,java.io.File]",false,92,4,1,0,1,1,4,3,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,"findAndParseAPKs/3[io.virtualapp.home.repo.Context,java.io.File,java.util.List<java.lang.String>]",false,137,2,0,0,0,8,8,21,2,3,3,8,0,0,2,3,1,0,1,1,6,0,3,0,0,0,21,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,AppRepository/1[io.virtualapp.home.repo.Context],true,53,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\home\repo\AppRepository.java,io.virtualapp.home.repo.AppRepository,"removeVirtualApp/2[java.lang.String,int]",false,238,0,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\abs\BaseView.java,io.virtualapp.abs.BaseView,getContext/0,false,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\abs\BaseView.java,io.virtualapp.abs.BaseView,setPresenter/1[T],false,12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\abs\BaseView.java,io.virtualapp.abs.BaseView,getActivity/0,false,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\abs\Callback.java,io.virtualapp.abs.Callback,callback/1[T],false,8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\RecommendPluginActivity.java,io.virtualapp.settings.RecommendPluginActivity$ViewHolder,"ViewHolder/2[io.virtualapp.settings.Context,io.virtualapp.settings.ViewGroup]",true,135,2,1,1,0,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\PackageIconResourceLoader.java,io.virtualapp.glide.PackageIconResourceLoader,PackageIconResourceLoader/1[io.virtualapp.glide.Context],true,24,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\PackageIconResourceLoader.java,io.virtualapp.glide.PackageIconResourceLoader,"buildLoadData/4[java.lang.String,int,int,io.virtualapp.glide.Options]",false,30,6,1,0,1,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\glide\PackageIconResourceLoader.java,io.virtualapp.glide.PackageIconResourceLoader,handles/1[java.lang.String],false,35,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\TaskManageActivity.java,io.virtualapp.settings.TaskManageActivity,loadAsync/0,false,51,1,2,1,1,1,4,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\TaskManageActivity.java,io.virtualapp.settings.TaskManageActivity,onCreate/1[io.virtualapp.settings.Bundle],false,41,5,2,0,2,1,5,8,0,0,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,19,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\settings\TaskManageActivity.java,io.virtualapp.settings.TaskManageActivity,loadApp/0,false,55,4,1,0,1,11,17,46,2,9,0,17,0,0,3,5,0,0,0,1,17,0,4,0,0,0,34,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView$Anonymous2,onAnimationStart/1[io.virtualapp.widgets.Animator],false,89,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView$Anonymous2,onAnimationEnd/1[io.virtualapp.widgets.Animator],false,83,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView$Anonymous2,onAnimationRepeat/1[io.virtualapp.widgets.Animator],false,95,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,"getFontHeight/2[io.virtualapp.widgets.Paint,java.lang.String]",false,131,2,0,0,0,1,3,5,1,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,stopAnim/0,false,41,1,4,3,1,3,5,13,0,0,0,5,1,1,0,2,0,0,0,3,0,0,2,0,0,0,9,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,OnAnimationRepeat/1[io.virtualapp.widgets.Animator],false,114,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,OnStopAnim/0,false,116,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,SetAnimRepeatMode/0,false,118,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,SetAnimRepeatCount/0,false,120,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,getFontHeight/1[io.virtualapp.widgets.Paint],false,138,1,0,0,0,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,"BaseView/3[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet,int]",true,26,3,1,0,1,1,1,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,startAnim/0,false,31,1,3,1,2,1,2,4,0,0,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,AnimIsRunning/0,false,122,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,"startViewAnim/3[float,float,long]",false,57,4,5,2,3,4,12,36,1,0,3,12,3,1,0,2,0,0,0,0,1,0,1,2,0,0,24,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,startAnim/1[int],false,36,1,2,0,2,1,2,4,0,0,1,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,BaseView/1[io.virtualapp.widgets.Context],true,18,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,OnAnimationUpdate/1[io.virtualapp.widgets.ValueAnimator],false,112,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,"BaseView/2[io.virtualapp.widgets.Context,io.virtualapp.widgets.AttributeSet]",true,22,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,"getFontlength/2[io.virtualapp.widgets.Paint,java.lang.String]",false,125,2,0,0,0,1,3,5,1,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView,InitPaint/0,false,110,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\utils\Misc.java,io.virtualapp.utils.Misc,showDonate/1[io.virtualapp.utils.Activity],false,20,5,0,0,0,8,17,39,1,8,1,17,0,0,0,4,2,0,5,3,6,0,4,0,0,1,19,9,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\BaseView.java,io.virtualapp.widgets.BaseView$Anonymous1,onAnimationUpdate/1[io.virtualapp.widgets.ValueAnimator],false,76,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,afterActivityCreate/1[io.virtualapp.delegate.Activity],false,46,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,afterActivityPause/1[io.virtualapp.delegate.Activity],false,56,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,onSendBroadcast/1[io.virtualapp.delegate.Intent],false,66,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,beforeActivityResume/1[io.virtualapp.delegate.Activity],false,31,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,beforeActivityDestroy/1[io.virtualapp.delegate.Activity],false,41,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,afterActivityResume/1[io.virtualapp.delegate.Activity],false,51,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,beforeActivityCreate/1[io.virtualapp.delegate.Activity],false,26,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,afterActivityDestroy/1[io.virtualapp.delegate.Activity],false,61,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,beforeActivityPause/1[io.virtualapp.delegate.Activity],false,36,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,beforeApplicationCreate/1[io.virtualapp.delegate.Application],false,16,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\delegate\MyComponentDelegate.java,io.virtualapp.delegate.MyComponentDelegate,afterApplicationCreate/1[io.virtualapp.delegate.Application],false,21,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,stopAnimators/0,false,102,0,1,1,0,5,3,10,0,0,0,3,0,0,1,2,0,0,0,0,0,0,3,0,0,0,7,2,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,setColorFilter/1[io.virtualapp.widgets.ColorFilter],false,58,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,setColor/1[int],false,38,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getHeight/0,false,177,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,onBoundsChange/1[io.virtualapp.widgets.Rect],false,152,2,1,0,1,1,2,4,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,draw/1[io.virtualapp.widgets.Canvas],false,63,2,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getColor/0,false,34,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,Indicator/0,true,28,0,0,0,0,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,isRunning/0,false,133,0,0,0,0,2,1,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,exactCenterX/0,false,189,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,"setDrawBounds/4[int,int,int,int]",false,157,1,1,1,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,getAlpha/0,false,43,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,setDrawBounds/1[io.virtualapp.widgets.Rect],false,169,2,2,1,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\VirtualXposed-vxp\VirtualApp\app\src\main\java\io\virtualapp\widgets\Indicator.java,io.virtualapp.widgets.Indicator,isStarted/0,false,125,0,1,1,0,2,1,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,false
